Duration,Finished,RecordedDate,ResponseId,Age,Gender,item,TF,TF_RT,Nice,Nice_RT,trial,condition,Answer,Question,correct
1231,TRUE,5/17/19 9:32,R_3PT40D7GaVX0Xec,34,Female,25,FALSE,1.305,1,0.636,15,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1370,TRUE,5/17/19 9:32,R_Y3nV6ylcEp2qNuF,29,Female,25,FALSE,3.48,1,0,3,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1971,TRUE,5/17/19 9:32,R_1dH0W256QCwYG0H,28,Male,25,FALSE,7.216,4,0,30,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
481,TRUE,5/17/19 9:32,R_2TZrkHVqXMzP6e4,30,Male,25,FALSE,0,5,0.298,14,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
743,TRUE,5/17/19 9:33,R_3PoGk1pG4cOmmab,40,Female,25,FALSE,0.132,5,0,16,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
501,TRUE,5/17/19 9:33,R_3jVBxyvhCUzwIow,23,Male,25,FALSE,2.332,6,0,18,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1042,TRUE,5/17/19 9:34,R_1eJliyhIwosYnom,25,Male,25,FALSE,0.013,5,0.319,7,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
2934,TRUE,5/17/19 9:34,R_1NypHBPXNvJqSD0,28,Male,25,TRUE,1.898,5,0.884,10,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",FALSE
671,TRUE,5/17/19 9:37,R_799RAZOc9qEvsqt,29,Male,25,FALSE,2.444,4,1.067,7,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
2612,TRUE,5/17/19 9:40,R_3aU3FqtlIpBbIhX,28,Male,25,FALSE,0.91,3,0,7,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
3516,TRUE,5/17/19 9:41,R_2ATp8rSYhHaj7zE,28,Male,25,TRUE,24.595,5,0,6,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",FALSE
716,TRUE,5/17/19 9:42,R_33a0MDUdSG8RINl,28,Female,25,FALSE,2.049,5,0,10,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
474,TRUE,5/17/19 9:44,R_1SboHeKfgnz7fr3,29,Female,25,FALSE,3.246,4,1.604,2,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1006,TRUE,5/17/19 9:50,R_2dBmN7j0yqFAPj4,41,Male,25,FALSE,3.421,4,2.272,11,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
2542,TRUE,5/17/19 9:54,R_3p3HtGxosn7DkWj,31,Female,25,FALSE,1.892,1,0,26,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
694,TRUE,5/17/19 9:56,R_3e7X1qsBGSFtc0z,25,Male,25,FALSE,2.684,4,1.051,12,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
538,TRUE,5/17/19 9:56,R_3hFohEPRqcobQLL,39,Male,25,FALSE,1.927,2,0.377,14,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
927,TRUE,5/17/19 10:00,R_ANHgtZ5IMn3pASR,51,Male,25,FALSE,5.509,6,1.823,4,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
959,TRUE,5/17/19 10:02,R_3gNQtn49HYlLPPG,50,Male,25,FALSE,4.118,5,3.133,2,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1177,TRUE,5/17/19 10:02,R_VR4roOIDYwkmFzP,29,Male,25,FALSE,1.734,4,0,27,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1149,TRUE,5/17/19 10:04,R_25BeFzDdAJzcqDZ,29,Female,25,TRUE,0.495,6,0.864,17,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",FALSE
969,TRUE,5/17/19 10:08,R_2th5HiS5s3Ax1db,41,Female,25,TRUE,2.254,7,1.936,21,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",FALSE
654,TRUE,5/17/19 10:10,R_8wsRy97E0N4aXvz,54,Female,25,FALSE,2.054,6,0,19,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
983,TRUE,5/17/19 10:10,R_2vcrydYaKqnbUVk,43,Female,25,FALSE,3.133,1,0,31,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
697,TRUE,5/17/19 10:12,R_2TmFUEtzKVbGMJI,32,Male,25,FALSE,2.226,1,0.752,11,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
691,TRUE,5/17/19 10:13,R_3NE5qlSZR4HJk6w,38,Male,25,FALSE,7.88,6,0,11,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
925,TRUE,5/17/19 10:14,R_3iQpnARiFuuKZgJ,36,Male,25,FALSE,1.781,1,0.66,12,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
843,TRUE,5/17/19 10:15,R_2ZQvRIsPok6g53G,26,Male,25,FALSE,2.449,2,0,11,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
642,TRUE,5/17/19 10:15,R_1dmFsjzSn6uUgoA,33,Female,25,FALSE,1.526,2,0,20,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1170,TRUE,5/17/19 10:15,R_25sYL5Hw6t1obag,30,Male,25,FALSE,1.641,3,0,19,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1663,TRUE,5/17/19 10:18,R_2uwHqFqm0kGjDj9,37,Female,25,TRUE,2.145,1,0,3,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",FALSE
1626,TRUE,5/17/19 10:25,R_296cWYz9Rsj5fJz,39,Male,25,FALSE,3.016,1,0,12,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
834,TRUE,5/17/19 10:36,R_4G74CmUNmf3f3TH,40,Female,25,FALSE,3.077,4,1.357,6,neutral,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1791,TRUE,5/17/19 10:37,R_1rGFsBopxeiVpuP,59,Female,25,FALSE,4.306,1,1.503,16,competition,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
956,TRUE,5/17/19 10:47,R_10DEoCRvVJVfnmG,36,Male,25,FALSE,2.475,6,2.848,18,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
1632,TRUE,5/17/19 11:01,R_3CPjgZ22Bx4XNwm,37,Male,25,FALSE,4.279,3,0,14,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
2005,TRUE,5/17/19 11:21,R_2aLEy1YwbU47kEF,66,Male,25,FALSE,8.35,3,4.943,20,cooperation,FALSE,"While Kate is away, she will think the teacher has already heard her song.",TRUE
517,TRUE,5/17/19 8:51,R_2vkROjR461UeBcK,31,Female,26,FALSE,1.825,2,1.611,28,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
615,TRUE,5/17/19 8:52,R_1r6MMWV7DfFqxpd,42,Male,26,FALSE,5.494,2,0.564,27,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
649,TRUE,5/17/19 8:53,R_25T8irozLCiLVh0,37,Female,26,FALSE,2.667,2,1.837,8,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
802,TRUE,5/17/19 8:55,R_25zlzmqXGkuMoAy,37,Female,26,FALSE,19.204,4,2.607,16,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
824,TRUE,5/17/19 8:56,R_3lJuzEN9AReQ5wu,32,Male,26,FALSE,2.019,3,1.256,16,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
823,TRUE,5/17/19 8:56,R_1OpEbMtZfF51Vcf,36,Male,26,FALSE,0.284,5,0,15,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
816,TRUE,5/17/19 8:56,R_3R9Nfp2ZRQx5m2K,49,Male,26,FALSE,2.869,1,0,16,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
891,TRUE,5/17/19 8:57,R_3fjCpZoHRW1A2Ne,26,Female,26,FALSE,1.978,5,3.649,30,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
888,TRUE,5/17/19 8:57,R_DwQFzpjRs6OWsVj,57,Male,26,FALSE,3.127,1,0,9,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
921,TRUE,5/17/19 8:58,R_3xGmIO9l4b0xjkB,45,Male,26,FALSE,5,2,0,14,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
555,TRUE,5/17/19 8:58,R_1i2GGu5vP49VOSx,33,Female,26,FALSE,13.701,4,0.986,14,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
872,TRUE,5/17/19 8:58,R_3LZJmEfxFNA9QM1,24,Male,26,FALSE,1.429,3,1.05,20,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
582,TRUE,5/17/19 8:58,R_6JVr2yclf78Ur7z,40,Male,26,FALSE,2.253,2,2.282,7,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
749,TRUE,5/17/19 8:59,R_2OUvCFq6IOByioY,65,Male,26,FALSE,2.098,7,2.977,29,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
890,TRUE,5/17/19 8:59,R_3OjBivwNVJgGCFm,60,Female,26,FALSE,5.176,4,6.275,10,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
960,TRUE,5/17/19 8:59,R_1dgchqMkrwtYRuw,25,Male,26,FALSE,3.814,4,0.878,24,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
951,TRUE,5/17/19 9:00,R_SHwxBm7rrXS6UuJ,60,Female,26,FALSE,3.268,7,0,22,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
965,TRUE,5/17/19 9:00,R_1jdGOcwp6nTs8Cm,28,Male,26,FALSE,2.776,2,2.363,30,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1086,TRUE,5/17/19 9:00,R_3kdfn7V66RfiGJP,49,Male,26,FALSE,2.522,2,2.264,29,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1096,TRUE,5/17/19 9:01,R_C8IZCVpfJk9pRex,46,Male,26,FALSE,2.472,4,1.416,27,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
939,TRUE,5/17/19 9:01,R_2ylbMvSHnM4PuIq,31,Male,26,FALSE,1.355,4,0,26,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1234,TRUE,5/17/19 9:02,R_1pS4Yf6fKavO3cv,48,Male,26,FALSE,2.6,5,0,12,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1265,TRUE,5/17/19 9:03,R_1oGTEKsFA05S3nG,63,Male,26,TRUE,6.663,3,1.969,9,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
931,TRUE,5/17/19 9:03,R_3nqkGhiEKj7lACI,37,Male,26,FALSE,6.259,2,0,19,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1183,TRUE,5/17/19 9:03,R_2bZdLlIE23PGHei,27,Male,26,FALSE,22.411,1,0,16,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1307,TRUE,5/17/19 9:04,R_2pJG64saaKdTEdF,30,Male,26,TRUE,3.855,4,0.374,22,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
1122,TRUE,5/17/19 9:04,R_Wj28Vrunc9JSU01,45,Male,26,FALSE,2.446,4,7.918,16,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
910,TRUE,5/17/19 9:06,R_24jDzYSpw6orAoF,42,Male,26,FALSE,5.237,1,1.097,3,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1421,TRUE,5/17/19 9:06,R_7WGQFotDexFeJ6V,29,Female,26,FALSE,3.276,2,1.357,8,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
525,TRUE,5/17/19 9:06,R_3hiuPltAaux0CPe,30,Male,26,TRUE,0.396,6,0.241,17,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
1495,TRUE,5/17/19 9:07,R_1H8EPfrxw1tw3uT,28,Male,26,TRUE,1.635,3,0.333,8,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
689,TRUE,5/17/19 9:10,R_3qIIkYISe34fYTW,30,Male,26,FALSE,3.563,5,1.363,2,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
979,TRUE,5/17/19 9:13,R_3Hk4VqEtJFuflJG,30,Male,26,FALSE,7.511,3,3.739,14,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
554,TRUE,5/17/19 9:13,R_3iwAo9G4BlbfxMT,36,Female,26,FALSE,1.937,4,0.643,16,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1539,TRUE,5/17/19 9:13,R_uwZWXUzmEJ929yx,26,Male,26,FALSE,3.256,1,0.732,7,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1193,TRUE,5/17/19 9:14,R_yKrxbqBtaOqkkq5,31,Male,26,TRUE,3.25,4,0.645,24,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
957,TRUE,5/17/19 9:14,R_1fgdqRVxewCWKBK,45,Male,26,FALSE,4.174,4,1.428,3,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1624,TRUE,5/17/19 9:15,R_27qhgEOUWt1ih9T,52,Female,26,FALSE,2.012,1,0,31,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1607,TRUE,5/17/19 9:17,R_qJhne5qHTvnA7PX,35,Female,26,TRUE,1.14,6,0.674,21,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
721,TRUE,5/17/19 9:18,R_2xRveXWptVzNKax,38,Male,26,FALSE,1.87,1,0,21,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1547,TRUE,5/17/19 9:19,R_1poPVjQ9yIaHj1a,23,Male,26,FALSE,6.249,4,12.428,2,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
601,TRUE,5/17/19 9:20,R_1EX4utjEpf5jXSr,29,Male,26,TRUE,4.84,1,0.841,11,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
1711,TRUE,5/17/19 9:21,R_ZLcGge8RHZkT1WF,46,Female,26,FALSE,3.533,2,0,22,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
2306,TRUE,5/17/19 9:21,R_pAvU65MY7pjtBRf,33,Male,26,FALSE,8.557,1,1.461,19,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
715,TRUE,5/17/19 9:22,R_2QFlghnGSCTBnW5,32,Male,26,TRUE,2.236,3,0,17,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
636,TRUE,5/17/19 9:22,R_2YLESYn9rXIXboZ,33,Female,26,FALSE,2.48,5,0,30,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1324,TRUE,5/17/19 9:23,R_2w6T9qpjVHCU9zO,42,Male,26,FALSE,12.473,1,0.685,18,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
482,TRUE,5/17/19 9:24,R_1jHOXEBJiSjTPnk,32,Male,26,TRUE,0.886,6,0,27,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
2548,TRUE,5/17/19 9:24,R_xim6y3PB8NIjgQ1,28,Male,26,TRUE,1.027,6,0,26,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
2013,TRUE,5/17/19 9:25,R_10Cqoo6FWpNqZKQ,28,Female,26,TRUE,1.385,5,1.39,7,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
816,TRUE,5/17/19 9:26,R_RrTB0INEzTxvF7j,29,Female,26,FALSE,2.9,2,2.199,19,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
614,TRUE,5/17/19 9:26,R_3qOlYFD2TjwT7Eh,24,Male,26,FALSE,2.353,4,1.787,10,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
946,TRUE,5/17/19 9:27,R_1nSYlT2gcb4N3Wd,26,Female,26,FALSE,1.848,1,0.515,20,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1288,TRUE,5/17/19 9:27,R_2Ybu5kDQPPJglFf,51,Male,26,FALSE,1.353,5,1.441,17,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1145,TRUE,5/17/19 9:29,R_1IbCKbaB949UZys,29,Male,26,FALSE,0.225,6,0.31,29,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
652,TRUE,5/17/19 9:30,R_1l9LDHJGUsrvvB4,33,Male,26,FALSE,1.334,4,0,30,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
698,TRUE,5/17/19 9:30,R_1pWZFZXQRwwCFLB,29,Female,26,FALSE,0.123,7,0,31,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1231,TRUE,5/17/19 9:32,R_3PT40D7GaVX0Xec,34,Female,26,FALSE,1.31,6,0.581,31,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1370,TRUE,5/17/19 9:32,R_Y3nV6ylcEp2qNuF,29,Female,26,FALSE,1.807,4,2.676,10,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1971,TRUE,5/17/19 9:32,R_1dH0W256QCwYG0H,28,Male,26,FALSE,2.438,5,0,31,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
481,TRUE,5/17/19 9:32,R_2TZrkHVqXMzP6e4,30,Male,26,TRUE,5.347,4,0,9,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
743,TRUE,5/17/19 9:33,R_3PoGk1pG4cOmmab,40,Female,26,FALSE,0,6,0,21,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
501,TRUE,5/17/19 9:33,R_3jVBxyvhCUzwIow,23,Male,26,FALSE,4.68,1,0,6,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1042,TRUE,5/17/19 9:34,R_1eJliyhIwosYnom,25,Male,26,FALSE,0.253,6,0,25,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
2934,TRUE,5/17/19 9:34,R_1NypHBPXNvJqSD0,28,Male,26,FALSE,0.689,3,0,31,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
671,TRUE,5/17/19 9:37,R_799RAZOc9qEvsqt,29,Male,26,FALSE,2.664,4,3.4,8,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
2612,TRUE,5/17/19 9:40,R_3aU3FqtlIpBbIhX,28,Male,26,FALSE,1.936,5,1.003,20,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
3516,TRUE,5/17/19 9:41,R_2ATp8rSYhHaj7zE,28,Male,26,FALSE,39.275,4,0,10,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
716,TRUE,5/17/19 9:42,R_33a0MDUdSG8RINl,28,Female,26,FALSE,2.542,5,2.16,2,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
474,TRUE,5/17/19 9:44,R_1SboHeKfgnz7fr3,29,Female,26,FALSE,2.42,1,1.745,11,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1006,TRUE,5/17/19 9:50,R_2dBmN7j0yqFAPj4,41,Male,26,FALSE,3.071,1,1.892,24,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
2542,TRUE,5/17/19 9:54,R_3p3HtGxosn7DkWj,31,Female,26,FALSE,2.648,2,1.127,12,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
694,TRUE,5/17/19 9:56,R_3e7X1qsBGSFtc0z,25,Male,26,FALSE,3.306,4,0,21,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
538,TRUE,5/17/19 9:56,R_3hFohEPRqcobQLL,39,Male,26,FALSE,2.036,3,0,11,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
927,TRUE,5/17/19 10:00,R_ANHgtZ5IMn3pASR,51,Male,26,FALSE,3.342,4,1.556,25,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
959,TRUE,5/17/19 10:02,R_3gNQtn49HYlLPPG,50,Male,26,FALSE,5.704,1,1.274,6,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1177,TRUE,5/17/19 10:02,R_VR4roOIDYwkmFzP,29,Male,26,FALSE,21.329,5,0,6,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1149,TRUE,5/17/19 10:04,R_25BeFzDdAJzcqDZ,29,Female,26,TRUE,0.569,5,0,31,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
969,TRUE,5/17/19 10:08,R_2th5HiS5s3Ax1db,41,Female,26,TRUE,0,7,0.636,28,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",FALSE
654,TRUE,5/17/19 10:10,R_8wsRy97E0N4aXvz,54,Female,26,FALSE,1.69,2,0,15,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
983,TRUE,5/17/19 10:10,R_2vcrydYaKqnbUVk,43,Female,26,FALSE,16.287,1,1.938,23,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
697,TRUE,5/17/19 10:12,R_2TmFUEtzKVbGMJI,32,Male,26,FALSE,2.101,1,0,12,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
691,TRUE,5/17/19 10:13,R_3NE5qlSZR4HJk6w,38,Male,26,FALSE,2.941,7,1.544,31,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
925,TRUE,5/17/19 10:14,R_3iQpnARiFuuKZgJ,36,Male,26,FALSE,2.715,3,0,31,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
843,TRUE,5/17/19 10:15,R_2ZQvRIsPok6g53G,26,Male,26,FALSE,2.62,1,0,24,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
642,TRUE,5/17/19 10:15,R_1dmFsjzSn6uUgoA,33,Female,26,FALSE,4.427,4,2.197,3,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1170,TRUE,5/17/19 10:15,R_25sYL5Hw6t1obag,30,Male,26,FALSE,1.746,4,0,10,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1663,TRUE,5/17/19 10:18,R_2uwHqFqm0kGjDj9,37,Female,26,FALSE,4.181,1,0.962,6,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1626,TRUE,5/17/19 10:25,R_296cWYz9Rsj5fJz,39,Male,26,FALSE,4.089,4,0,9,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
834,TRUE,5/17/19 10:36,R_4G74CmUNmf3f3TH,40,Female,26,FALSE,3.504,4,1.86,5,cooperation,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1791,TRUE,5/17/19 10:37,R_1rGFsBopxeiVpuP,59,Female,26,FALSE,26.153,1,2.158,7,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
956,TRUE,5/17/19 10:47,R_10DEoCRvVJVfnmG,36,Male,26,FALSE,4.619,1,0,15,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
1632,TRUE,5/17/19 11:01,R_3CPjgZ22Bx4XNwm,37,Male,26,FALSE,6.962,1,0,4,competition,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
2005,TRUE,5/17/19 11:21,R_2aLEy1YwbU47kEF,66,Male,26,FALSE,7.307,6,1.449,31,neutral,FALSE,"While Carla is away, she will think the cake batter contains sesame oil.",TRUE
517,TRUE,5/17/19 8:51,R_2vkROjR461UeBcK,31,Female,27,TRUE,1.456,1,1.247,7,competition,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
615,TRUE,5/17/19 8:52,R_1r6MMWV7DfFqxpd,42,Male,27,TRUE,1.509,4,1.727,30,neutral,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
649,TRUE,5/17/19 8:53,R_25T8irozLCiLVh0,37,Female,27,TRUE,1.577,7,0.751,26,neutral,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
802,TRUE,5/17/19 8:55,R_25zlzmqXGkuMoAy,37,Female,27,TRUE,2.698,6,0,11,cooperation,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
824,TRUE,5/17/19 8:56,R_3lJuzEN9AReQ5wu,32,Male,27,TRUE,1.835,7,2.228,7,cooperation,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
823,TRUE,5/17/19 8:56,R_1OpEbMtZfF51Vcf,36,Male,27,FALSE,0.491,5,0,3,competition,TRUE,"While Caroline is away, she will think the burger is on the grill.",FALSE
816,TRUE,5/17/19 8:56,R_3R9Nfp2ZRQx5m2K,49,Male,27,TRUE,2.089,1,0.384,9,competition,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
891,TRUE,5/17/19 8:57,R_3fjCpZoHRW1A2Ne,26,Female,27,TRUE,1.279,4,1.196,27,neutral,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
888,TRUE,5/17/19 8:57,R_DwQFzpjRs6OWsVj,57,Male,27,TRUE,2.673,7,0,20,cooperation,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
921,TRUE,5/17/19 8:58,R_3xGmIO9l4b0xjkB,45,Male,27,FALSE,2.558,5,0,13,neutral,TRUE,"While Caroline is away, she will think the burger is on the grill.",FALSE
555,TRUE,5/17/19 8:58,R_1i2GGu5vP49VOSx,33,Female,27,TRUE,0.638,3,0.583,10,neutral,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
872,TRUE,5/17/19 8:58,R_3LZJmEfxFNA9QM1,24,Male,27,TRUE,0.858,6,0,13,cooperation,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
582,TRUE,5/17/19 8:58,R_6JVr2yclf78Ur7z,40,Male,27,TRUE,1.717,4,0,20,neutral,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
749,TRUE,5/17/19 8:59,R_2OUvCFq6IOByioY,65,Male,27,TRUE,1.537,1,0,27,competition,TRUE,"While Caroline is away, she will think the burger is on the grill.",TRUE
